entity,n-revs
arch/arm64/boot/dts/nvidia/tegra194-p2972-0000.dts,17
arch/sh/kernel/cpu/sh2/clock-sh7619.c,17
arch/arm/boot/dts/ti/omap/compulab-sb-som.dtsi,17
"Documentation/devicetree/bindings/serial/renesas,hscif.yaml",17
tools/testing/selftests/powerpc/papr_attributes/Makefile,17
arch/powerpc/perf/perf_regs.c,17
include/uapi/linux/netfilter_ipv6/ip6t_rt.h,17
arch/powerpc/boot/Makefile,17
tools/testing/selftests/bpf/progs/test_core_reloc_existence.c,17
drivers/net/ethernet/freescale/fman/Kconfig,17
drivers/gpu/drm/msm/disp/dpu1/dpu_encoder.c,17
include/net/ieee80211_radiotap.h,17
drivers/media/i2c/tvp514x_regs.h,17
sound/soc/fsl/fsl_utils.c,17
drivers/media/pci/cx18/cx18-controls.c,17
tools/testing/selftests/bpf/progs/test_btf_nokv.c,17
arch/arm64/boot/dts/freescale/fsl-ls1043a-tqmls1043a.dtsi,17
drivers/gpu/drm/amd/display/dc/hwss/dcn303/dcn303_hwseq.c,17
Documentation/admin-guide/device-mapper/dm-queue-length.rst,17
samples/bpf/tracex1.bpf.c,17
kernel/livepatch/core.h,17
arch/arm64/boot/dts/allwinner/sun50i-h5-bananapi-m2-plus.dts,17
arch/parisc/include/asm/irqflags.h,17
arch/arm/crypto/crct10dif-ce-glue.c,17
"Documentation/devicetree/bindings/iio/adc/aspeed,ast2400-adc.yaml",17
tools/power/cpupower/bench/parse.h,17
drivers/power/supply/wilco-charger.c,17
arch/powerpc/kernel/rtas_entry.S,17
arch/riscv/kernel/probes/uprobes.c,17
drivers/gpu/drm/imx/dcss/Kconfig,17
drivers/net/ethernet/sfc/tc_encap_actions.h,17
fs/ocfs2/move_extents.c,17
LICENSES/deprecated/ISC,17
arch/sh/include/asm/dmabrg.h,17
arch/parisc/include/uapi/asm/ioctls.h,17
tools/perf/scripts/python/bin/intel-pt-events-record,17
sound/pci/hda/hda_cs_dsp_ctl.c,17
drivers/gpu/drm/logicvc/logicvc_layer.h,17
arch/m68k/include/asm/mvme16xhw.h,17
include/uapi/drm/panfrost_drm.h,17
drivers/ata/pata_opti.c,17
arch/sh/include/asm/switch_to.h,17
fs/btrfs/ordered-data.c,17
drivers/macintosh/windfarm_mpu.h,17
tools/testing/selftests/net/forwarding/vxlan_asymmetric.sh,17
drivers/block/aoe/aoedev.c,17
"Documentation/devicetree/bindings/sound/mediatek,mt8188-mt6359.yaml",17
drivers/gpu/drm/xe/xe_vm.h,17
drivers/leds/flash/leds-rt4505.c,17
arch/riscv/kernel/stacktrace.c,17
drivers/media/rc/keymaps/rc-reddo.c,17
drivers/crypto/marvell/octeontx2/otx2_cpt_devlink.h,17
drivers/scsi/aic7xxx/Kconfig.aic79xx,17
drivers/net/ethernet/renesas/rcar_gen4_ptp.c,17
include/crypto/internal/acompress.h,17
arch/arm/include/asm/uaccess.h,17
drivers/clk/qcom/clk-regmap-phy-mux.h,17
drivers/gpu/drm/amd/amdgpu/gfx_v9_4_3.c,17
"Documentation/devicetree/bindings/clock/allwinner,sun4i-a10-mmc-clk.yaml",17
sound/soc/mediatek/mt7986/mt7986-wm8960.c,17
drivers/xen/gntdev-dmabuf.c,17
sound/core/seq/oss/seq_oss_midi.h,17
include/dt-bindings/reset/pistachio-resets.h,17
drivers/net/ethernet/hisilicon/hns3/hns3_debugfs.h,17
arch/powerpc/boot/dts/fsl/p1024rdb_36b.dts,17
tools/testing/selftests/kexec/config,17
Documentation/core-api/errseq.rst,17
arch/arm64/boot/dts/allwinner/sun50i-h700-anbernic-rg35xx-2024.dts,17
include/linux/mfd/madera/core.h,17
net/mpls/Makefile,17
arch/x86/include/asm/trap_pf.h,17
include/dt-bindings/net/mscc-phy-vsc8531.h,17
drivers/acpi/button.c,17
arch/parisc/kernel/vdso32/note.S,17
arch/arm/boot/dts/renesas/r8a7745.dtsi,17
crypto/asymmetric_keys/pkcs7_parser.c,17
arch/sparc/include/asm/futex_32.h,17
drivers/net/wireless/realtek/rtw89/rtw8852c_rfk.h,17
drivers/pinctrl/renesas/pinctrl-rza1.c,17
drivers/perf/qcom_l2_pmu.c,17
drivers/staging/media/atomisp/pci/runtime/eventq/src/eventq.c,17
drivers/gpu/drm/ci/xfails/mediatek-mt8183-flakes.txt,17
drivers/media/usb/hackrf/Makefile,17
drivers/misc/vmw_vmci/vmci_handle_array.c,17
include/linux/sync_file.h,17
include/drm/drm_gem_vram_helper.h,17
arch/mips/boot/dts/cavium-octeon/Makefile,17
Documentation/driver-api/mmc/mmc-dev-attrs.rst,17
arch/arm/boot/dts/ti/omap/omap5-igep0050.dts,17
arch/arm/boot/dts/microchip/at91sam9g35ek.dts,17
drivers/net/ethernet/atheros/alx/main.c,17
tools/testing/selftests/mm/hugetlb-read-hwpoison.c,17
tools/testing/selftests/bpf/progs/dynptr_success.c,17
tools/testing/selftests/sgx/test_encl_bootstrap.S,17
net/dccp/minisocks.c,17
arch/sparc/prom/memory.c,17
drivers/gpu/drm/xe/xe_gt_sysfs_types.h,17
tools/testing/selftests/bpf/prog_tests/tracing_struct.c,17
drivers/clk/renesas/renesas-cpg-mssr.c,17
include/linux/irqchip/irq-madera.h,17
drivers/gpu/drm/nouveau/include/nvrm/535.113.01/nvidia/inc/kernel/gpu/gsp/gsp_static_config.h,17
Documentation/process/kernel-enforcement-statement.rst,17
include/linux/ata.h,17
drivers/pinctrl/tegra/Kconfig,17
net/mac80211/ht.c,17
arch/s390/include/asm/barrier.h,17
arch/arm/boot/dts/ti/keystone/keystone-clocks.dtsi,17
drivers/input/keyboard/lkkbd.c,17
drivers/usb/fotg210/fotg210-udc.c,17
drivers/net/ethernet/myricom/myri10ge/myri10ge_mcp.h,17
drivers/net/wireless/broadcom/brcm80211/brcmfmac/fweh.h,17
arch/arm/mach-omap2/clockdomains2xxx_3xxx_data.c,17
drivers/staging/media/atomisp/pci/hive_isp_css_common/host/gp_device.c,17
tools/testing/selftests/bpf/progs/test_map_init.c,17
"Documentation/devicetree/bindings/timer/rockchip,rk-timer.yaml",17
"Documentation/devicetree/bindings/phy/brcm,brcmstb-usb-phy.yaml",17
fs/ext4/xattr.h,17
drivers/media/usb/usbtv/usbtv.h,17
drivers/gpu/drm/nouveau/nvkm/subdev/mmu/vmmtu102.c,17
drivers/net/wireless/mediatek/mt76/usb_trace.h,17
tools/perf/scripts/python/bin/stackcollapse-record,17
"Documentation/devicetree/bindings/input/cypress,cyapa.yaml",17
Documentation/devicetree/bindings/i2c/i2c-iop3xx.txt,17
drivers/md/bcache/bset.h,17
include/uapi/linux/netfilter/xt_LED.h,17
"Documentation/devicetree/bindings/pwm/ti,twl-pwmled.txt",17
tools/perf/pmu-events/arch/x86/rocketlake/counter.json,17
include/linux/spinlock_api_smp.h,17
drivers/crypto/cavium/nitrox/nitrox_csr.h,17
"Documentation/devicetree/bindings/spi/nvidia,tegra210-quad-peripheral-props.yaml",17
"Documentation/devicetree/bindings/sound/linux,bt-sco.yaml",17
Documentation/devicetree/bindings/mtd/partitions/ubi-volume.yaml,17
tools/testing/selftests/rcutorture/bin/torture.sh,17
Documentation/networking/devlink/i40e.rst,17
drivers/media/usb/siano/smsusb.c,17
sound/hda/hdac_component.c,17
sound/soc/mxs/mxs-saif.h,17
drivers/gpu/drm/nouveau/include/nvif/if500b.h,17
arch/arm64/boot/dts/nvidia/tegra194-p3509-0000+p3668-0000.dts,17
sound/pci/oxygen/oxygen_regs.h,17
include/linux/netfilter/nf_conntrack_sctp.h,17
arch/arc/kernel/fpu.c,17
arch/alpha/include/asm/hardirq.h,17
lib/raid6/avx2.c,17
include/linux/mfd/sta2x11-mfd.h,17
arch/sparc/include/asm/floppy_32.h,17
tools/testing/shared/linux/xarray.h,17
arch/powerpc/include/asm/book3s/64/tlbflush-hash.h,17
drivers/acpi/device_pm.c,17
tools/testing/selftests/net/netfilter/packetdrill/conntrack_inexact_rst.pkt,17
arch/m68k/include/asm/m53xxacr.h,17
include/linux/pps_kernel.h,17
sound/soc/uniphier/aio-ld11.c,17
arch/mips/crypto/Kconfig,17
"Documentation/devicetree/bindings/crypto/brcm,spu-crypto.txt",17
drivers/char/ipmi/kcs_bmc_serio.c,17
drivers/gpu/drm/arm/display/komeda/komeda_framebuffer.h,17
arch/x86/net/Makefile,17
fs/nilfs2/Kconfig,17
include/uapi/linux/ioam6.h,17
"Documentation/devicetree/bindings/dma/loongson,ls2x-apbdma.yaml",17
drivers/acpi/pci_slot.c,17
drivers/gpu/drm/nouveau/dispnv50/headc37d.c,17
drivers/interconnect/bulk.c,17
"Documentation/devicetree/bindings/phy/socionext,uniphier-ahci-phy.yaml",17
arch/x86/include/asm/numachip/numachip.h,17
arch/sparc/include/asm/vio.h,17
arch/arm64/boot/dts/qcom/ipq5018-rdp432-c2.dts,17
drivers/gpu/drm/panel/panel-sitronix-st7789v.c,17
drivers/gpu/drm/amd/pm/powerplay/hwmgr/smu7_powertune.c,17
net/sched/sch_plug.c,17
include/linux/vmw_vmci_api.h,17
drivers/gpu/drm/vgem/vgem_drv.h,17
Documentation/scheduler/sched-nice-design.rst,17
net/netfilter/xt_connmark.c,17
drivers/scsi/bfa/bfa_svc.c,17
drivers/mtd/maps/tsunami_flash.c,17
tools/lib/symbol/Build,17
include/uapi/linux/usb/video.h,17
drivers/gpu/drm/amd/display/dc/link/protocols/link_dp_training_128b_132b.c,17
Documentation/firmware-guide/acpi/apei/einj.rst,17
drivers/gpu/drm/nouveau/nvkm/Kbuild,17
arch/arm64/kernel/pi/pi.h,17
Documentation/ABI/testing/sysfs-devices-platform-ACPI-TAD,17
drivers/mfd/rt4831.c,17
Documentation/bpf/map_lru_hash_update.dot,17
drivers/scsi/snic/snic_res.h,17
tools/testing/selftests/bpf/prog_tests/bloom_filter_map.c,17
arch/mips/sibyte/bcm1480/setup.c,17
drivers/crypto/qcom-rng.c,17
tools/include/uapi/linux/io_uring.h,17
"Documentation/devicetree/bindings/phy/rockchip,px30-dsi-dphy.yaml",17
Documentation/filesystems/ceph.rst,17
drivers/spi/spi-altera-platform.c,17
drivers/net/ethernet/marvell/octeontx2/af/rvu_trace.c,17
drivers/gpu/drm/amd/amdgpu/vcn_v4_0_3.c,17
Documentation/fb/sstfb.rst,17
drivers/iommu/iommufd/ioas.c,17
drivers/net/phy/qcom/Makefile,17
drivers/media/usb/cx231xx/cx231xx-dvb.c,17
drivers/gpu/drm/xe/compat-i915-headers/gt/intel_rps.h,17
samples/ftrace/sample-trace-array.h,17
arch/x86/crypto/crc32c-intel_glue.c,17
arch/riscv/lib/tishift.S,17
drivers/thunderbolt/Kconfig,17
drivers/media/radio/si470x/Kconfig,17
Documentation/devicetree/bindings/input/touchscreen/sis_i2c.txt,17
drivers/gpu/drm/amd/display/dc/resource/dcn401/dcn401_resource.h,17
Documentation/ABI/testing/sysfs-bus-cxl,17
Documentation/admin-guide/media/ttusb-dec.rst,17
drivers/gpu/drm/amd/pm/powerplay/hwmgr/vega10_thermal.h,17
drivers/of/device.c,17
fs/ocfs2/dlm/dlmdebug.c,17
arch/x86/include/asm/fixmap.h,17
arch/powerpc/kvm/booke_emulate.c,17
arch/arm/nwfpe/fpa11.c,17
tools/build/tests/ex/d.c,17
drivers/i2c/busses/i2c-amd-mp2-plat.c,17
include/linux/isapnp.h,17
drivers/media/rc/keymaps/rc-medion-x10.c,17
mm/swap_slots.c,17
arch/mips/configs/decstation_64_defconfig,17
tools/bpf/bpf_asm.c,17
Documentation/admin-guide/pm/intel_epb.rst,17
drivers/scsi/aacraid/commsup.c,17
Documentation/admin-guide/namespaces/compatibility-list.rst,17
net/ceph/snapshot.c,17
drivers/scsi/elx/libefc_sli/sli4.c,17
drivers/remoteproc/remoteproc_internal.h,17
Documentation/ABI/stable/thermal-notification,17
tools/perf/arch/s390/annotate/instructions.c,17
drivers/gpu/drm/arm/Kconfig,17
arch/microblaze/include/asm/seccomp.h,17
Documentation/devicetree/bindings/iommu/iommu.txt,17
drivers/usb/storage/Kconfig,17
drivers/net/wireless/realtek/rtw89/rtw8852a_table.c,17
drivers/net/ethernet/mellanox/mlx5/core/esw/bridge.h,17
Documentation/ABI/testing/sysfs-devices-online,17
arch/mips/dec/kn02xa-berr.c,17
arch/riscv/crypto/aes-macros.S,17
drivers/video/backlight/pcf50633-backlight.c,17
drivers/scsi/bfa/bfa_fcs.h,17
drivers/net/wireless/ti/wlcore/ps.c,17
"Documentation/devicetree/bindings/media/renesas,imr.yaml",17
drivers/soundwire/intel_ace2x.c,17
arch/mips/include/asm/mach-au1x00/cpu-feature-overrides.h,17
drivers/net/wireless/realtek/rtlwifi/rtl8188ee/rf.h,17
sound/soc/tegra/tegra210_amx.h,17
include/uapi/linux/bpqether.h,17
tools/testing/selftests/bpf/progs/cb_refs.c,17
net/netfilter/nf_conntrack_broadcast.c,17
"Documentation/devicetree/bindings/mfd/brcm,twd.yaml",17
drivers/staging/media/imx/imx-media-csc-scaler.c,17
arch/arm/boot/dts/st/stm32mp15xx-dhcor-io1v8.dtsi,17
drivers/video/fbdev/hecubafb.c,17
net/sched/ematch.c,17
tools/testing/selftests/bpf/progs/btf__core_reloc_type_based.c,17
tools/bootconfig/samples/bad-empty.bconf,17
drivers/ufs/host/tc-dwc-g210.c,17
tools/memory-model/litmus-tests/CoRR+poonceonce+Once.litmus,17
Documentation/devicetree/bindings/gpio/gpio-vf610.yaml,17
arch/m68k/fpsp040/decbin.S,17
drivers/net/wireless/ath/ath9k/Makefile,17
drivers/staging/media/atomisp/pci/css_2401_system/host/isys_irq_private.h,17
drivers/gpu/drm/renesas/rcar-du/rcar_du_encoder.c,17
Documentation/arch/arm/ixp4xx.rst,17
drivers/virt/coco/tsm.c,17
drivers/usb/serial/cypress_m8.c,17
arch/hexagon/include/asm/futex.h,17
drivers/base/cacheinfo.c,17
drivers/gpu/drm/xe/xe_debugfs.c,17
"Documentation/devicetree/bindings/soc/tegra/nvidia,tegra20-flowctrl.yaml",17
arch/mips/include/asm/octeon/cvmx-helper.h,17
drivers/i2c/busses/i2c-synquacer.c,17
arch/arm64/kvm/pmu.c,17
net/ipv6/ah6.c,17
tools/testing/selftests/bpf/progs/recursion.c,17
arch/arm64/boot/dts/broadcom/bcmbca/bcm6856.dtsi,17
drivers/gpio/gpio-davinci.c,17
arch/sparc/include/asm/cmpxchg_32.h,17
"Documentation/devicetree/bindings/ata/nvidia,tegra-ahci.yaml",17
drivers/memory/Kconfig,17
sound/soc/codecs/wm8741.h,17
drivers/accessibility/speakup/speakupmap.map,17
drivers/slimbus/messaging.c,17
include/net/inet_hashtables.h,17
tools/lib/thermal/Makefile,17
drivers/gpu/drm/amd/amdgpu/mmsch_v1_0.h,17
drivers/comedi/drivers/ni_routing/ni_device_routes/pxi-6030e.c,17
"Documentation/devicetree/bindings/net/qcom,bam-dmux.yaml",17
drivers/media/dvb-frontends/s5h1420.h,17
arch/x86/kernel/machine_kexec_64.c,17
mm/mmu_gather.c,17
drivers/remoteproc/remoteproc_virtio.c,17
arch/mips/include/asm/mach-cobalt/cpu-feature-overrides.h,17
Documentation/translations/sp_SP/process/8.Conclusion.rst,17
drivers/platform/x86/meraki-mx100.c,17
drivers/media/rc/keymaps/rc-delock-61959.c,17
"include/dt-bindings/clock/cortina,gemini-clock.h",17
drivers/gpu/drm/amd/display/dc/optc/dcn401/dcn401_optc.c,17
sound/soc/mediatek/mt8183/mt8183-dai-adda.c,17
drivers/media/test-drivers/vivid/vivid-kthread-cap.c,17
arch/powerpc/kernel/entry_32.S,17
drivers/leds/leds-pca995x.c,17
drivers/gpu/drm/drm_mode_config.c,17
drivers/leds/led-class-flash.c,17
Documentation/networking/timestamping.rst,17
drivers/net/ethernet/intel/igc/igc_base.h,17
Documentation/userspace-api/media/v4l/vidioc-subdev-g-routing.rst,17
drivers/edac/skx_common.c,17
drivers/gpu/drm/xe/xe_wopcm_types.h,17
drivers/gpu/drm/amd/display/dc/dcn20/dcn20_dwb.h,17
fs/sysfs/Kconfig,17
drivers/net/ethernet/netronome/nfp/flower/conntrack.h,17
scripts/package/gen-diff-patch,17
tools/testing/selftests/bpf/progs/test_xdp_vlan.c,17
Documentation/usb/linux.inf,17
"Documentation/devicetree/bindings/spi/mxicy,mx25f0a-spi.yaml",17
arch/arm/boot/dts/nxp/imx/imx6ull-opos6uldev.dts,17
kernel/trace/trace_probe.c,17
arch/arm64/boot/dts/qcom/sc7180-trogdor-coachz-r3.dts,17
drivers/clk/at91/clk-system.c,17
include/linux/coresight-pmu.h,17
net/netfilter/xt_comment.c,17
drivers/clk/sprd/Kconfig,17
drivers/media/platform/via/via-camera.c,17
include/linux/fscrypt.h,17
Documentation/devicetree/bindings/display/rockchip/rockchip-vop2.yaml,17
tools/testing/selftests/cgroup/with_stress.sh,17
drivers/perf/marvell_cn10k_tad_pmu.c,17
drivers/gpu/drm/nouveau/nvkm/subdev/timer/regsnv04.h,17
net/6lowpan/nhc_mobility.c,17
drivers/gpu/drm/nouveau/include/nvkm/subdev/bios/ramcfg.h,17
"Documentation/devicetree/bindings/mfd/samsung,s2mps11.yaml",17
tools/sched_ext/README.md,17
drivers/net/mdio/mdio-xgene.c,17
drivers/gpu/drm/amd/display/dc/hubbub/dcn35/dcn35_hubbub.h,17
tools/perf/util/demangle-ocaml.h,17
drivers/net/ethernet/mellanox/mlx4/fw_qos.c,17
arch/arm/boot/dts/microchip/at91-vinco.dts,17
tools/testing/kunit/kunit.py,17
Documentation/devicetree/bindings/hsi/omap-ssi.txt,17
drivers/comedi/drivers/ni_routing/tools/Makefile,17
arch/x86/kernel/ksysfs.c,17
arch/sh/include/cpu-sh2/cpu/watchdog.h,17
drivers/video/backlight/tdo24m.c,17
tools/perf/arch/common.c,17
drivers/platform/x86/hp/hp-bioscfg/spmobj-attributes.c,17
arch/riscv/include/asm/vector.h,17
Documentation/arch/arm/features.rst,17
arch/m68k/include/asm/io_no.h,17
include/linux/platform_data/shmob_drm.h,17
drivers/net/mdio/mdio-mux-meson-g12a.c,17
drivers/media/dvb-frontends/mn88473.h,17
drivers/usb/serial/io_edgeport.c,17
Documentation/userspace-api/media/v4l/pixfmt-reserved.rst,17
arch/arm64/boot/dts/qcom/sm6350.dtsi,17
Documentation/driver-api/nfc/nfc-pn544.rst,17
arch/arm/boot/dts/nxp/imx/imx6s-dhcom-drc02.dts,17
fs/bcachefs/replicas.h,17
kernel/trace/trace_selftest_dynamic.c,17
drivers/media/rc/keymaps/rc-xbox-dvd.c,17
fs/fuse/Kconfig,17
drivers/net/ipa/reg/gsi_reg-v3.1.c,17
arch/microblaze/include/asm/string.h,17
arch/powerpc/boot/dts/fsl/p1021si-post.dtsi,17
drivers/net/ethernet/microchip/sparx5/sparx5_pgid.c,17
drivers/gpu/drm/radeon/si_smc.c,17
arch/arm/mach-s3c/pm.c,17
drivers/mtd/devices/pmc551.c,17
drivers/net/ethernet/mellanox/mlx5/core/en/tc_ct.c,17
drivers/infiniband/hw/ocrdma/ocrdma_ah.h,17
drivers/media/pci/cx25821/cx25821-reg.h,17
tools/testing/selftests/rseq/rseq-ppc-thread-pointer.h,17
arch/s390/boot/clz_ctz.c,17
Documentation/networking/device_drivers/ethernet/freescale/dpaa2/switch-driver.rst,17
include/linux/mfd/88pm80x.h,17
drivers/net/ethernet/huawei/hinic/hinic_hw_dev.h,17
Documentation/admin-guide/device-mapper/dm-raid.rst,17
include/linux/mfd/syscon/atmel-st.h,17
tools/testing/selftests/pstore/pstore_crash_test,17
drivers/media/radio/lm7000.h,17
tools/lib/api/debug.c,17
net/sunrpc/addr.c,17
sound/soc/amd/renoir/rn_chip_offset_byte.h,17
Documentation/filesystems/locking.rst,17
drivers/gpu/drm/xe/xe_exec.c,17
net/netfilter/nf_nat_tftp.c,17
"Documentation/devicetree/bindings/rtc/arm,pl031.yaml",17
include/trace/events/maple_tree.h,17
drivers/net/wireless/ath/ath10k/sdio.h,17
drivers/clk/qcom/dispcc-sm6115.c,17
drivers/usb/early/xhci-dbc.c,17
drivers/media/dvb-frontends/gp8psk-fe.c,17
"Documentation/devicetree/bindings/phy/cdns,dphy.yaml",17
"Documentation/devicetree/bindings/net/allwinner,sun4i-a10-emac.yaml",17
drivers/gpu/drm/nouveau/nvkm/subdev/instmem/base.c,17
drivers/net/wireless/intel/iwlegacy/commands.h,17
include/net/stp.h,17
drivers/gpu/drm/amd/display/dc/gpio/Makefile,17
drivers/staging/media/sunxi/cedrus/cedrus_video.c,17
arch/arm64/boot/dts/ti/k3-am62x-sk-csi2-tevi-ov5640.dtso,17
drivers/dma/lgm/Kconfig,17
arch/arm/mach-omap2/gpmc.h,17
drivers/edac/sifive_edac.c,17
arch/riscv/include/asm/futex.h,17
Documentation/ABI/testing/sysfs-bus-iio-sx9324,17
Documentation/arch/x86/shstk.rst,17
arch/x86/include/asm/kvm-x86-pmu-ops.h,17
drivers/gpu/drm/arm/display/komeda/komeda_format_caps.c,17
drivers/accel/habanalabs/include/gaudi2/asic_reg/dcore0_hmmu0_stlb_regs.h,17
drivers/clk/st/Makefile,17
drivers/s390/crypto/zcrypt_debug.h,17
arch/arm64/boot/dts/ti/k3-am62a-mcu.dtsi,17
net/batman-adv/Kconfig,17
drivers/net/wireless/ath/ath11k/dp.h,17
drivers/comedi/drivers/ni_routing/ni_device_routes/pci-6723.c,17
Documentation/devicetree/bindings/phy/dm816x-phy.txt,17
fs/bcachefs/reflink_format.h,17
arch/loongarch/lib/tishift.S,17
drivers/net/ethernet/microchip/enc28j60.c,17
"Documentation/devicetree/bindings/sound/amlogic,axg-tdm-formatters.yaml",17
drivers/usb/cdns3/cdns3-trace.h,17
sound/soc/fsl/fsl_ssi.c,17
fs/xfs/libxfs/xfs_exchmaps.h,17
drivers/watchdog/wdt_pci.c,17
scripts/generate_rust_target.rs,17
drivers/gpu/drm/i915/display/intel_opregion.c,17
drivers/xen/events/events_internal.h,17
Documentation/ABI/testing/sysfs-class-led-trigger-usbport,17
include/linux/sem.h,17
"Documentation/devicetree/bindings/mailbox/brcm,iproc-flexrm-mbox.txt",17
tools/testing/selftests/bpf/progs/test_global_func3.c,17
tools/testing/selftests/sparc64/drivers/drivers_test.sh,17
include/linux/usb/ch9.h,17
include/dt-bindings/clock/mstar-msc313-mpll.h,17
drivers/clk/sunxi-ng/ccu_nm.c,17
arch/arm64/boot/dts/amlogic/meson-sm1-odroid-c4.dts,17
arch/x86/pci/ce4100.c,17
drivers/firmware/efi/cper-arm.c,17
drivers/platform/x86/x86-android-tablets/dmi.c,17
arch/x86/kernel/cpu/sgx/driver.c,17
arch/arc/include/asm/ptrace.h,17
arch/powerpc/platforms/pasemi/msi.c,17
include/linux/kvm_host.h,17
sound/soc/amd/rpl/rpl_acp6x_chip_offset_byte.h,17
drivers/soc/hisilicon/Kconfig,17
fs/ubifs/crypto.c,17
drivers/phy/st/Makefile,17
arch/x86/include/asm/mce.h,17
net/tipc/ib_media.c,17
drivers/net/ethernet/intel/ice/ice_vlan.h,17
drivers/media/platform/ti/vpe/csc.c,17
arch/arm64/boot/dts/rockchip/rk3399-rockpro64-v2.dts,17
drivers/gpu/drm/omapdrm/omap_dmm_tiler.c,17
Documentation/translations/sp_SP/process/4.Coding.rst,17
net/wireless/wext-compat.h,17
net/sunrpc/xprtrdma/rpc_rdma.c,17
drivers/acpi/acpica/utuuid.c,17
arch/um/include/asm/tlb.h,17
drivers/gpu/drm/nouveau/include/nvif/if0000.h,17
kernel/power/Kconfig,17
arch/mips/include/asm/mach-n64/irq.h,17
drivers/net/usb/gl620a.c,17
include/linux/spinlock_api.h,17
include/uapi/linux/virtio_console.h,17
arch/powerpc/crypto/sha1-powerpc-asm.S,17
drivers/phy/allwinner/Kconfig,17
"include/dt-bindings/reset/amlogic,meson-g12a-reset.h",17
drivers/pmdomain/mediatek/mt6795-pm-domains.h,17
tools/testing/selftests/rcutorture/configs/lock/BUSTED,17
security/landlock/limits.h,17
mm/cma_debug.c,17
drivers/gpu/drm/amd/display/dc/dml/dcn10/dcn10_fpu.c,17
arch/arm/boot/dts/nxp/imx/imx6qdl-skov-cpu.dtsi,17
sound/firewire/iso-resources.h,17
net/unix/af_unix.c,17
net/openvswitch/meter.h,17
arch/m68k/coldfire/intc-5249.c,17
Documentation/iio/ad7944.rst,17
arch/x86/events/perf_event.h,17
include/linux/security.h,17
include/uapi/linux/netfilter_ipv4/ip_tables.h,17
drivers/misc/mchp_pci1xxxx/mchp_pci1xxxx_gp.c,17
drivers/irqchip/irq-armada-370-xp.c,17
arch/arm/boot/dts/qcom/qcom-msm8974pro-sony-xperia-shinano-castor.dts,17
lib/kunit_iov_iter.c,17
"Documentation/devicetree/bindings/media/st,stih4xx.txt",17
Documentation/devicetree/bindings/thermal/imx-thermal.yaml,17
security/keys/trusted-keys/trusted_core.c,17
tools/virtio/linux/irqreturn.h,17
arch/alpha/kernel/pci_iommu.c,17
drivers/media/platform/ti/omap3isp/noise_filter_table.h,17
fs/nfs/delegation.c,17
fs/smb/server/ksmbd_spnego_negtokentarg.asn1,17
drivers/gpu/drm/nouveau/include/nvkm/core/layout.h,17
"Documentation/devicetree/bindings/phy/amlogic,g12a-usb3-pcie-phy.yaml",17
arch/sh/kernel/unwinder.c,17
net/sunrpc/timer.c,17
include/dt-bindings/pinctrl/apple.h,17
drivers/rtc/rtc-twl.c,17
"Documentation/devicetree/bindings/regulator/awinic,aw37503.yaml",17
drivers/input/misc/cma3000_d0x.h,17
drivers/s390/scsi/zfcp_ccw.c,17
arch/arm/boot/dts/qcom/qcom-msm8974.dtsi,17
drivers/video/fbdev/omap2/omapfb/dss/manager-sysfs.c,17
arch/xtensa/kernel/entry.S,17
drivers/gpu/drm/amd/display/dc/dm_pp_smu.h,17
